codEmpresa,nomEmpresa,numReserva,codEmpenho,anoEmpenho,mesEmpenho,datEmpenho,codProcesso,numCpfCnpj,txtRazaoSocial,numContrato,anoContrato,codOrgao,txDescricaoOrgao,codUnidade,txDescricaoUnidade,codFuncao,txDescricaoFuncao,codSubFuncao,txDescricaoSubFuncao,codPrograma,txDescricaoPrograma,codProjetoAtividade,txDescricaoProjetoAtividade,codCategoria,txDescricaoCategoriaEconomica,codGrupo,txDescricaoGrupoDespesa,codModalidade,txDescricaoModalidade,codElemento,txDescricaoElemento,codFonteRecurso,txDescricaoFonteRecurso,codItemDespesa,txDescricaoItemDespesa,codSubElemento,txDescricaoSubElementoDespesa,valTotalEmpenhado,valAnuladoEmpenho,valEmpenhadoLiquido,valLiquidado,valPagoExercicio,valPagoRestos,anexos,codReferencia,codDestinacaoRecurso,codVinculacaoRecurso,codExeFonte,numeroOriginalContrato
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,35099,2021,4,28/04/2021 00:00:00,6012201900079455,62162847000120,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,26800,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,523145.48,523145.48,0.0,0.0,0.0,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 16/SMPR/COGEL/2017 - AGRUPAMENTO VII, objetivando os serviços de conservação e manutenção da malha viária,"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 523145.48}]",,,,,
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,35123,2021,4,28/04/2021 00:00:00,6012201900079463,62162847000120,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,26807,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,2803960.6,0.0,2803960.6,2803960.6,2803960.6,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 16/SMPR/COGEL/2017 - AGRUPAMENTO IV, objetivando os serviços de conservação e manutenção da malha viária"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 2803960.6}]",,,,,
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,35146,2021,4,28/04/2021 00:00:00,6012201900079579,62162847000120,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,26814,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,2388098.76,0.0,2388098.76,2388098.76,2388098.76,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de RP 12/SMPR/COGEL/2017 - AGRUPAMENTO IX, objetivando os serviços de conservação e manutenção da malha viária."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 2388098.76}]",,,,,
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,35158,2021,4,28/04/2021 00:00:00,6012201900079730,66806555000133,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,26744,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,505109.27,0.0,505109.27,505109.27,505109.27,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 09/SMPR/COGEL/2017 - AGRUPAMENTO IV, objetivando os serviços de conservação e manutenção da malha viária"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 505109.27}]",,,,,71/SMSUB/COGEL/2019
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,35192,2021,4,28/04/2021 00:00:00,6012201900079757,66806555000133,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,26738,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,368425.05,0.0,368425.05,368425.05,368425.05,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 09/SMPR/COGEL/2017 - AGRUPAMENTO IV, objetivando os serviços de conservação e manutenção da malha viária"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 368425.05}]",,,,,72/SMSUB/COGEL/2019
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,35195,2021,4,28/04/2021 00:00:00,6012201900079455,62162847000120,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,26800,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,2063026.6,0.0,1966246.44,1966246.44,1966246.44,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 16/SMPR/COGEL/2017 - AGRUPAMENTO VII, objetivando os serviços de conservação e manutenção da malha viária."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 2063026.6}]",,,,,
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,35231,2021,4,28/04/2021 00:00:00,6012201900079870,01065014000156,FREMIX PAVIMENTACAO E CONSTRUCOES LTDA ,26927,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,2600195.29,0.0,2600195.29,2600195.29,2600195.29,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 14/SMPR/COGEL/2017 - AGRUPAMENTO II, objetivando os serviços de conservação e manutenção da malha viária"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 2600195.29}]",,,,,
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,35248,2021,4,28/04/2021 00:00:00,6012201900079889,01065014000156,FREMIX PAVIMENTACAO E CONSTRUCOES LTDA ,26925,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,2227444.26,0.0,2227444.26,2227444.26,2227444.26,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 14/SMPR/COGEL/2017 - AGRUPAMENTO II, objetivando os serviços de conservação e manutenção da malha viária."", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 2227444.26}]",,,,,
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,35279,2021,4,28/04/2021 00:00:00,6012201900079897,43677822000114,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,26780,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,4805594.85,0.0,4805594.85,4805594.85,4805594.85,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 15/SMPR/COGEL/2017 - AGRUPAMENTO III, objetivando os serviços de conservação e manutenção da malha viária"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 4805594.85}]",,,,,73/SMSUB/COGEL/2019
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,35284,2021,4,28/04/2021 00:00:00,6012201900079897,43677822000114,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,26780,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,434803.44,0.0,434803.44,434803.44,434803.44,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 15/SMPR/COGEL/2017 - AGRUPAMENTO III, objetivando os serviços de conservação e manutenção da malha viária"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 434803.44}]",,,,,73/SMSUB/COGEL/2019
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,35290,2021,4,28/04/2021 00:00:00,6012201900079900,43677822000114,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,27189,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,217612.69,0.0,217546.84,217546.84,217546.84,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 15/SMPR/COGEL/2017 - AGRUPAMENTO III, objetivando os serviços de conservação e manutenção da malha viária"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 217612.69}]",,,,,74/SMSUB/COGEL/2019
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,36210,2021,4,30/04/2021 00:00:00,6012201900078840,01065014000156,FREMIX PAVIMENTACAO E CONSTRUCOES LTDA ,26934,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,188213.11,188213.11,0.0,0.0,0.0,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 07/SMPR/COGEL/2017 - AGRUPAMENTO VIII, Reajuste - objetivando os serviços de conservação e manutenção da malha viária"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 188213.11}]",,,,,
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,36232,2021,4,30/04/2021 00:00:00,6012201900079455,62162847000120,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,26800,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,391018.2,391018.2,0.0,0.0,0.0,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 16/SMPR/COGEL/2017 - AGRUPAMENTO VII, REAJUSTE - objetivando os serviços de conservação e manutenção da malha viária"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 391018.2}]",,,,,
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,36257,2021,4,30/04/2021 00:00:00,6012201900079463,62162847000120,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,26807,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,734052.74,734052.74,0.0,0.0,0.0,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 16/SMPR/COGEL/2017 - AGRUPAMENTO IV, Reajuste - objetivando os serviços de conservação e manutenção da malha viária"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 734052.74}]",,,,,
01,PREFEITURA DO MUNICÍPIO DE SÃO PAULO,25900,37771,2021,5,06/05/2021 00:00:00,6012201900079730,66806555000133,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,26738,2019,07,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,1137,Pavimentação e Recapeamento de Vias,4,Despesas de Capital,4,Investimentos,90,Aplicações Diretas,39,Manutenção e Conservação de Bens Imóveis,08,Tesouro Municipal - Recursos Vinculados,1,Manutenção e Reformas de Bens Imóveis,1,Outros Serviços de Terceiros - Pessoa Jurídica,5577280.06,0.0,5577280.06,5577280.06,5577280.06,0.0,"[{""siglaUnidadeMedida"": ""UN"", ""descricaoAnexo"": ""Ata de Registros de Preços nº 09/SMPR/COGEL/2017 - AGRUPAMENTO IV, objetivando os serviços de conservação e manutenção da malha viária"", ""qtdeAnexo"": 1, ""valorUnitarioAnexo"": 5577280.06}]",,,,,72/SMSUB/COGEL/2019
